PLAYER_NAME,SEASON,TEAM_ABBREVIATION,POSITION,PROFILE_GROUP,AGE,PTS,REB,AST,TS_PCT,USG_PCT,SCORING_PCTL,SHOOTING_PCTL,PLAYMAKING_PCTL,REBOUNDING_PCTL,DEFENSE_PCTL,EFFICIENCY_PCTL,RIM_PRESSURE_PCTL,CREATION_PCTL,ARCHETYPE
J.J. Barea,2015-16,DAL,Guard/Wing,Guard/Wing,32.0,23.9,4.5,8.9,0.536,0.229,72.97687861271676,64.40523273501672,89.671432917554,13.097048980833586,43.55034986309705,47.619409796166714,70.49741405536965,83.72376026772133,Guard/Wing
JJ Redick,2015-16,LAC,Guard/Wing,Guard/Wing,32.0,28.6,3.2,2.5,0.632,0.22,89.64101003954974,95.46952641719906,17.074840279890477,0.9355034986309706,84.9406753878917,97.73349558868269,82.49923942804989,44.668390629753574,Guard/Wing
JR Smith,2015-16,CLE,Guard/Wing,Guard/Wing,30.0,20.5,4.7,2.8,0.542,0.177,52.578338910860964,77.64932562620425,18.512321265591723,16.550045634317005,53.0042592029206,53.354122299969575,40.57651353818071,29.2021600243383,Guard/Wing
JaKarr Sampson,2015-16,DEN,Big,Big,23.0,15.7,8.0,1.9,0.504,0.165,23.226876814599752,53.89879717959354,31.377021982579844,1.4724180837826628,22.95209456656989,17.44089589381999,24.595603484031518,34.90253007051016,Big
JaMychal Green,2015-16,MEM,Big,Big,26.0,19.6,12.6,2.3,0.52,0.188,49.066777270841975,61.15028342319923,44.77395271671505,38.03401078390709,32.869141435089176,26.08875985068436,43.066500760403706,50.54956449605972,Big
Jabari Parker,2015-16,MIL,Guard/Wing,Guard/Wing,21.0,22.3,8.2,2.7,0.535,0.206,64.05536963796776,21.572355744853464,21.09066017645269,74.39154243991482,39.07058107696988,46.805597809552786,72.80701754385966,42.29920900517189,Guard/Wing
Jae Crowder,2015-16,BOS,Guard/Wing,Guard/Wing,25.0,21.5,7.7,2.8,0.565,0.181,59.40827502281716,59.360105465977085,21.858837846060236,64.83875874657743,73.15181016124124,71.52418618801339,53.65074536051111,32.7464253118345,Guard/Wing
Jahlil Okafor,2015-16,PHI,Big,Big,20.0,28.8,11.6,2.0,0.536,0.272,90.54334301119867,50.20047006774505,57.54873496474492,18.042306097055164,31.35006221484861,38.36582330982994,79.44144891469654,75.53919535462464,Big
Jamal Crawford,2015-16,LAC,Guard/Wing,Guard/Wing,36.0,25.4,3.3,4.2,0.529,0.239,79.89808335868574,51.229591319338816,51.947064192272585,1.6504411317310619,71.91968360206874,41.07849102525099,61.04857519521348,67.34104046242774,Guard/Wing
Jameer Nelson,2015-16,DEN,Guard/Wing,Guard/Wing,34.0,14.5,5.6,9.2,0.464,0.163,12.73958016428354,28.942297941385252,87.37450562823244,31.959233343474292,27.623973227867353,5.32400365074536,15.148058006287394,57.98980833586858,Guard/Wing
James Harden,2015-16,HOU,Guard/Wing,Guard/Wing,26.0,36.9,7.8,9.5,0.598,0.319,98.63097048980833,78.85609978703985,95.42896257986006,69.09035594767265,44.26528749619714,89.61819288104654,83.74150694655714,97.14405232735017,Guard/Wing
James Johnson,2015-16,TOR,Big,Big,29.0,15.7,6.9,3.7,0.532,0.157,23.226876814599752,65.26337619245128,73.1854002488594,0.8087930319369557,29.71070095396101,35.23434259643302,28.826213189547904,52.74782248029863,Big
Jared Dudley,2015-16,WAS,Guard/Wing,Guard/Wing,30.0,14.7,6.6,4.0,0.602,0.127,14.10100395497414,75.70226143393165,37.61788865226651,56.63979312442957,68.7557042896258,91.10891390325526,35.2195517695974,22.307575296623064,Guard/Wing
Jared Sullinger,2015-16,BOS,Big,Big,24.0,21.1,17.0,4.7,0.476,0.216,58.85524678556615,53.31121249827181,86.45790128577354,84.79883865615928,57.10286188303608,7.258399004562423,47.14502972487211,79.89423475736209,Big
Jarrett Jack,2015-16,BKN,Guard/Wing,Guard/Wing,32.0,19.7,6.5,11.3,0.505,0.209,46.66869485853361,26.49325626204239,94.22725889869182,52.12960146029815,39.07058107696988,22.695466991177366,41.228070175438596,79.79920900517189,Guard/Wing
Jason Smith,2015-16,ORL,Big,Big,30.0,22.5,9.0,2.6,0.513,0.218,66.77727084197429,52.440204617724326,56.594773952716714,4.686851928660307,47.4657818332642,22.065532973869765,60.00967786533942,65.63666528411447,Big
Jason Terry,2015-16,HOU,Guard/Wing,Guard/Wing,38.0,16.0,3.0,3.9,0.54,0.146,21.250380285975055,64.74495487273096,43.672041375114084,0.7149376331000912,44.26528749619714,51.35381807118954,18.89767772031234,30.19470641922726,Guard/Wing
Jeff Green,2015-16,LAC,Guard/Wing,Guard/Wing,29.0,21.1,7.4,3.1,0.51,0.204,56.64739884393064,28.785113071696582,31.784301794949805,64.83875874657743,58.59446303620322,25.844234864618194,54.27441435959842,46.969120778825676,Guard/Wing
Jeff Teague,2015-16,ATL,Guard/Wing,Guard/Wing,28.0,26.5,4.6,10.1,0.551,0.259,84.10404624277457,64.83368826691004,94.34134469120778,13.097048980833586,76.43748098570124,61.24125342257377,75.94817969779942,92.17371463340432,Guard/Wing
Jerami Grant,2015-16,PHI,Big,Big,22.0,17.5,8.4,3.2,0.506,0.179,34.54997926171713,55.79980644269321,69.26586478639568,2.4056408129406885,39.72625466611364,18.291165491497306,29.558965850960874,59.36333471588552,Big
Jeremy Lamb,2015-16,CHA,Guard/Wing,Guard/Wing,24.0,23.2,10.1,3.1,0.529,0.214,69.2957103742014,42.9114694250076,37.00943109218132,85.25250988743535,97.88560997870398,41.07849102525099,67.84301794949802,52.840736233647704,Guard/Wing
Jeremy Lin,2015-16,CHA,Guard/Wing,Guard/Wing,27.0,21.9,6.1,5.6,0.534,0.217,61.88013386066322,41.98864212554508,65.66017645269243,39.60298144204442,81.3964101003955,45.86248859142075,53.00425920292059,68.0978095527837,Guard/Wing
Jerian Grant,2015-16,NYK,Guard/Wing,Guard/Wing,23.0,16.7,5.6,7.0,0.479,0.185,25.494371767569213,14.037622959131932,76.2321265591725,29.920900517188926,64.91481594158807,9.628840888348037,28.810465470033467,61.921965317919074,Guard/Wing
Jerryd Bayless,2015-16,MIL,Guard/Wing,Guard/Wing,27.0,18.2,4.7,5.5,0.568,0.164,35.37420139945239,80.5318933171078,59.18010343778521,18.428658351080013,29.86005476118041,73.70702768481898,33.95446709258696,44.27669607544874,Guard/Wing
Jimmy Butler III,2015-16,CHI,Guard/Wing,Guard/Wing,26.0,28.1,7.2,6.5,0.562,0.242,88.40127776087617,40.325524794645574,71.72193489504107,55.141466382719805,60.73167021600243,69.36416184971098,80.19724165906095,77.8407362336477,Guard/Wing
Joakim Noah,2015-16,CHI,Big,Big,31.0,9.6,19.8,8.5,0.406,0.137,2.737453338863542,23.01949398589797,98.92160929075072,92.03649937785151,77.38386561592701,0.5391953546246371,7.4312180284805756,58.71007880547491,Big
Joe Ingles,2015-16,UTA,Guard/Wing,Guard/Wing,28.0,13.8,6.1,3.9,0.572,0.128,9.68208092485549,77.29946252915526,43.672041375114084,43.375418314572556,85.83815028901735,76.30057803468208,19.00162255349356,25.536203224825066,Guard/Wing
Joe Johnson,2015-16,MIA,Guard/Wing,Guard/Wing,35.0,18.3,5.4,5.9,0.538,0.178,36.03589899604502,56.64232836426326,60.48828719196836,33.85305749923943,46.942500760571946,49.437176756921204,43.499645066423284,50.608457560085185,Guard/Wing
Joffrey Lauvergne,2015-16,DEN,Big,Big,24.0,22.2,13.9,2.7,0.567,0.196,65.36706760680215,69.07922024056408,61.281625881377025,50.39402737453339,27.23973454997926,61.42679386146826,61.800082953131486,61.6860223973455,Big
John Henson,2015-16,MIL,Big,Big,25.0,20.8,11.6,2.8,0.58,0.188,57.05101617586064,46.0528134937094,62.98216507673165,14.226462048942349,55.80153463293239,69.6391538780589,65.13203373427346,59.65367067606802,Big
John Wall,2015-16,WAS,Guard/Wing,Guard/Wing,25.0,26.6,6.6,13.7,0.51,0.28,84.46151505932461,40.1252408477842,99.42957103742015,55.141466382719805,63.55339215089747,25.844234864618194,72.36842105263158,96.98052935807728,Guard/Wing
Jon Leuer,2015-16,PHX,Big,Big,27.0,21.3,14.0,2.7,0.555,0.195,60.01659062629614,77.42292271533249,58.95893819991704,58.48195769390294,47.06449605972625,52.84114475321443,52.39872805198396,60.17212774782248,Big
Jonas Jerebko,2015-16,BOS,Guard/Wing,Guard/Wing,29.0,13.9,11.7,2.5,0.531,0.133,10.161241253422574,52.26143393164994,15.759050806206268,95.8320657134165,93.59598418010344,43.00273805902039,15.672852651860865,12.591268634012778,Guard/Wing
Jonas Valančiūnas,2015-16,TOR,Big,Big,24.0,25.0,17.8,1.4,0.61,0.204,78.72252177519702,42.15401631411586,14.993778515138947,94.13106594773953,66.58647863956864,84.48776441310659,75.98506843633348,40.9995852343426,Big
Jordan Clarkson,2015-16,LAL,Guard/Wing,Guard/Wing,24.0,23.7,6.0,3.7,0.516,0.225,71.90447216306663,42.63766352296927,49.52083967143292,39.60298144204442,15.850319440219044,30.32400365074536,64.89199878308487,62.503802859750536,Guard/Wing
Jordan Hill,2015-16,IND,Big,Big,28.0,21.2,14.8,2.9,0.534,0.201,59.477395271671504,26.30305544034287,62.98216507673165,58.48195769390294,46.626918291165495,36.93488179178764,59.05571685331122,64.02944836167566,Big
Jose Calderon,2015-16,NYK,Guard/Wing,Guard/Wing,34.0,13.7,5.8,7.5,0.571,0.124,9.271372071797993,68.25372680255553,70.64952844539093,33.85305749923943,42.28019470641923,75.6693033160937,29.160328567082445,38.26817766960754,Guard/Wing
Josh Richardson,2015-16,MIA,Guard/Wing,Guard/Wing,22.0,15.5,4.9,3.3,0.569,0.134,18.39062975357469,70.75093803873847,29.251597201095226,18.428658351080013,73.85153635533922,74.29266808640097,31.540918770915727,19.550501977487073,Guard/Wing
Josh Smith,2015-16,HOU,Guard/Wing,Guard/Wing,30.0,17.9,10.3,4.8,0.439,0.221,33.396714329175545,29.439204948788156,60.48828719196836,88.50015211439002,79.88287191968361,1.9166413142683298,36.54801744245005,66.65652570733191,Guard/Wing
Jrue Holiday,2015-16,NOP,Guard/Wing,Guard/Wing,26.0,28.8,5.2,10.3,0.529,0.283,90.1658046851232,46.232633607139235,96.28080316397931,27.89017341040462,49.70337693945847,41.07849102525099,79.62681269648108,95.63051414663828,Guard/Wing
Julius Randle,2015-16,LAL,Big,Big,21.0,19.8,17.9,3.1,0.482,0.209,50.68436333471589,50.055302087653814,72.33513065118208,89.79676482787225,36.99502281211116,9.062629614267939,42.31300981612056,70.6864371630029,Big
Justise Winslow,2015-16,MIA,Guard/Wing,Guard/Wing,20.0,11.3,9.0,2.6,0.489,0.122,2.776087617888652,14.504107088530574,15.127776087617889,80.67386674779435,85.83815028901735,13.682689382415578,14.646080519217117,10.168846972923639,Guard/Wing
Jusuf Nurkić,2015-16,DEN,Big,Big,21.0,23.6,15.7,3.6,0.46,0.266,72.45956034840316,30.305544034287294,77.62339278307756,74.67855661551224,69.3612608875985,3.8365823309829947,56.256048665837135,84.86105350476981,Big
Karl-Anthony Towns,2015-16,MIN,Big,Big,20.0,28.3,16.2,3.0,0.59,0.243,89.09166321028619,78.90916632102862,70.48942347573622,86.54085441725425,61.563666528411446,75.61177934467025,82.9807825245403,78.18332642057239,Big
Kawhi Leonard,2015-16,SAS,Big,Big,25.0,32.4,10.5,4.0,0.616,0.252,95.4997926171713,92.5411309276925,79.82165076731647,9.228535877229366,46.38324346744089,86.2919950228121,78.93681736485553,84.25964330153462,Big
Kelly Olynyk,2015-16,BOS,Guard/Wing,Guard/Wing,25.0,23.2,9.5,3.5,0.561,0.204,69.2957103742014,73.05547104756108,41.23821113477335,81.60937024642531,96.53939762701552,68.69485853361728,66.87962681269649,51.696075448737446,Guard/Wing
Kemba Walker,2015-16,CHA,Guard/Wing,Guard/Wing,26.0,29.1,6.1,7.2,0.554,0.261,90.78947368421053,69.07260926883684,80.1871006997262,41.48919987830848,66.94554304837239,63.51536355339215,74.05942602170165,85.32096136294493,Guard/Wing
Kenneth Faried,2015-16,DEN,Big,Big,26.0,24.4,17.0,2.3,0.577,0.203,76.25466611364578,69.56311350753491,47.946909995852344,87.14226462048941,47.85773537951057,67.87639983409373,74.2707037190654,57.24802986312733,Big
Kent Bazemore,2015-16,ATL,Guard/Wing,Guard/Wing,26.0,20.2,8.8,4.0,0.551,0.195,50.53240036507454,59.35249974647601,44.37937328871311,78.05749923942805,84.51475509583206,61.24125342257377,54.053848494067545,50.06084575600852,Guard/Wing
Kentavious Caldwell-Pope,2015-16,DET,Guard/Wing,Guard/Wing,23.0,19.7,5.0,2.5,0.521,0.177,46.66869485853361,38.18578237501268,13.865226650441132,18.428658351080013,64.91481594158807,34.484332217827806,40.213974241963285,26.878612716763005,Guard/Wing
Kevin Durant,2015-16,OKC,Guard/Wing,Guard/Wing,27.0,37.9,11.0,6.8,0.634,0.298,99.05689078186796,86.31224013791704,74.66534834195315,93.33738971706723,71.34164891998783,97.9692728932157,96.77263969171484,85.89899604502585,Guard/Wing
Kevin Love,2015-16,CLE,Big,Big,27.0,26.0,16.1,3.9,0.553,0.233,82.35172127747823,79.1096363887737,75.92285358772294,81.29406885109913,51.633139776026546,51.57610949813356,56.26987418775059,78.85732061385318,Big
Kevin Martin,2015-16,SAS,Guard/Wing,Guard/Wing,33.0,22.8,4.9,2.6,0.52,0.217,67.05202312138728,46.28587364364669,23.24307879525403,24.148159415880745,47.6650441131731,33.76939458472771,47.47236588581279,46.8892607240645,Guard/Wing
Khris Middleton,2015-16,MIL,Guard/Wing,Guard/Wing,24.0,25.0,5.3,5.8,0.56,0.224,78.09552783693337,67.83794746983064,63.57620930940067,29.920900517188926,47.6650441131731,67.99513233951932,70.5912179292161,69.20063888043808,Guard/Wing
Klay Thompson,2015-16,GSW,Guard/Wing,Guard/Wing,26.0,31.4,5.4,2.9,0.597,0.26,94.34895041070885,93.16245816854274,26.680864009735323,31.959233343474292,80.94767264983267,89.23030118649224,88.223810972518,58.449954365683,Guard/Wing
Kobe Bryant,2015-16,LAL,Guard/Wing,Guard/Wing,37.0,30.4,6.5,4.8,0.469,0.314,93.05597809552783,39.80326538890579,63.57620930940067,47.18588378460603,6.434438697900821,6.525707331913599,64.66129195821925,81.05034986309704,Guard/Wing
Kosta Koufos,2015-16,SAC,Big,Big,27.0,17.0,13.6,1.1,0.54,0.152,31.4184985483202,27.920641504216785,7.445043550394027,50.39402737453339,44.15284114475321,41.78763998340938,43.08032628231715,18.09415180423061,Big
Kris Humphries,2015-16,ATL,Big,Big,31.0,19.7,12.5,2.1,0.517,0.189,49.813355454168395,65.20116134384072,38.17917876399834,28.70178349232684,34.77084197428453,24.305267523849025,36.69984791925896,47.635835752799665,Big
Kristaps Porziņģis,2015-16,NYK,Big,Big,20.0,25.4,13.0,2.3,0.518,0.243,80.38158440481128,66.68740494953684,47.09664039817503,25.093322272915803,58.19888013272501,24.88593944421402,57.13396930734135,66.4869348817918,Big
Kyle Anderson,2015-16,SAS,Guard/Wing,Guard/Wing,22.0,14.2,9.9,5.0,0.528,0.143,11.286887739580164,27.355237805496397,49.88591420748403,89.64861575905081,95.10952236081533,40.279890477639185,35.02433830240341,32.40797079403712,Guard/Wing
Kyle Korver,2015-16,ATL,Guard/Wing,Guard/Wing,35.0,14.8,5.2,3.3,0.577,0.132,14.610587161545482,78.65074536051111,27.39580164283541,27.89017341040462,92.97231518101611,79.41892303011865,24.008721225027887,18.22330392455126,Guard/Wing
Kyle Lowry,2015-16,TOR,Guard/Wing,Guard/Wing,30.0,29.3,6.6,8.9,0.578,0.256,91.24581685427442,82.31416692019064,88.34043200486767,52.12960146029815,61.44660784910253,80.01977487070276,73.78815535949701,88.76254943717676,Guard/Wing
Kyrie Irving,2015-16,CLE,Guard/Wing,Guard/Wing,24.0,31.6,4.8,7.6,0.54,0.285,94.62275631274719,51.51607342054558,80.1871006997262,18.428658351080013,51.69607544873745,51.35381807118954,84.26376635229693,87.75479160328567,Guard/Wing
LaMarcus Aldridge,2015-16,SAS,Big,Big,30.0,30.0,14.3,2.5,0.565,0.258,93.05267523849025,50.13825521913452,51.18208212360017,60.03732890916632,64.09477395271671,59.97511406055579,80.41614820959491,70.71754458730817,Big
Lance Stephenson,2015-16,MEM,Guard/Wing,Guard/Wing,25.0,20.6,8.0,4.8,0.548,0.194,53.247642226954675,50.34479261738161,54.25159720109522,71.3036203224825,49.03407362336477,58.51080012169151,64.79819490923842,54.555825981137815,Guard/Wing
Lance Thomas,2015-16,NYK,Guard/Wing,Guard/Wing,28.0,18.4,5.0,2.0,0.557,0.166,36.73562519014299,59.96602778622857,8.244599939154245,20.29205962884089,67.60724064496502,65.97961667173715,41.53736943514857,19.61134773349559,Guard/Wing
Langston Galloway,2015-16,NYK,Guard/Wing,Guard/Wing,24.0,15.3,7.1,5.1,0.49,0.151,17.28780042592029,33.62995639387486,57.27867356251901,55.141466382719805,68.20809248554913,14.070581076969882,16.669201906500355,38.64846364466078,Guard/Wing
Larry Nance Jr.,2015-16,LAL,Guard/Wing,Guard/Wing,23.0,13.7,12.2,1.7,0.544,0.124,9.271372071797993,21.37460703782578,3.8180711895345296,97.8171585031944,58.59446303620322,55.00456343170064,37.48098570124734,4.852449041679343,Guard/Wing
Lavoy Allen,2015-16,IND,Big,Big,27.0,13.4,13.2,2.4,0.532,0.128,11.965989216092908,25.73620904189133,40.4189133139776,36.2090418913314,43.07859809207797,35.23434259643302,28.23862850822618,26.534632932393194,Big
LeBron James,2015-16,CLE,Guard/Wing,Guard/Wing,31.0,35.9,10.6,9.6,0.588,0.305,98.19744447824765,49.680559780955285,94.11317310617584,90.9872223912382,73.15181016124124,85.26011560693641,97.53828212148869,95.9043200486766,Guard/Wing
Leandro Barbosa,2015-16,GSW,Guard/Wing,Guard/Wing,33.0,19.0,5.1,3.6,0.545,0.174,41.77061149984789,47.46222492647805,37.61788865226651,26.041983571645876,68.20809248554913,55.87161545482202,51.30818375418314,37.511408579251594,Guard/Wing
Lou Williams,2015-16,LAL,Guard/Wing,Guard/Wing,29.0,26.3,4.3,4.3,0.584,0.221,83.449954365683,67.76696075448739,53.22482506845147,9.796166717371463,19.729236385762093,83.0392455126255,59.90011155055269,63.024794645573465,Guard/Wing
Luc Mbah a Moute,2015-16,LAC,Guard/Wing,Guard/Wing,29.0,9.1,6.7,1.2,0.498,0.095,0.5400060845756008,20.390933982354735,0.2205658655308792,50.45634317006389,92.14329175540006,18.261332522056588,23.121387283236995,0.40690599330696686,Guard/Wing
Luis Scola,2015-16,TOR,Guard/Wing,Guard/Wing,36.0,20.4,11.0,2.0,0.523,0.19,51.91664131426833,52.83186289422979,8.244599939154245,95.29966534834196,43.55034986309705,35.95984180103437,56.03387080417807,29.91709765743839,Guard/Wing
Luke Babbitt,2015-16,NOP,Guard/Wing,Guard/Wing,27.0,18.5,8.4,3.0,0.526,0.168,37.63310009126863,59.01277760876179,25.372680255552176,76.44508670520231,35.526315789473685,38.614237906906,35.40969475712402,29.00821417706115,Guard/Wing
Luol Deng,2015-16,MIA,Guard/Wing,Guard/Wing,31.0,19.0,9.2,2.9,0.549,0.168,41.77061149984789,47.94138525504513,21.858837846060236,83.16093702464254,64.91481594158807,59.44630362032248,47.86786329986816,27.251292972315177,Guard/Wing
Manu Ginobili,2015-16,SAS,Guard/Wing,Guard/Wing,38.0,23.8,6.3,7.6,0.573,0.227,72.39123821113478,75.68197951526214,75.73775479160328,50.45634317006389,99.55886826893824,76.9242470337694,72.07433323192373,76.15226650441132,Guard/Wing
Marc Gasol,2015-16,MEM,Big,Big,31.0,24.7,10.4,5.6,0.528,0.237,77.64413106594775,58.094843080326285,95.66569888013272,8.378266279552053,43.778515138946496,32.26876814599751,61.45444490529517,89.63085856491082,Big
Marcelo Huertas,2015-16,LAL,Guard/Wing,Guard/Wing,33.0,13.7,5.2,10.5,0.488,0.161,9.271372071797993,15.528343981340635,93.01034377852145,24.148159415880745,81.90599330696683,13.195923334347428,24.067031741202715,59.99391542439915,Guard/Wing
Marcin Gortat,2015-16,WAS,Big,Big,32.0,21.7,15.9,2.3,0.592,0.186,62.29780174201576,39.64468408682428,42.59643301534633,80.11198672749896,64.30941518042306,76.95976773123185,66.68740494953686,48.71422646204894,Big
Marco Belinelli,2015-16,SAC,Guard/Wing,Guard/Wing,30.0,19.7,3.3,3.6,0.5,0.193,46.66869485853361,39.94016833992496,40.41679342865835,1.6504411317310619,45.588682689382416,19.37937328871311,36.70013183247135,47.23912382111348,Guard/Wing
Marcus Morris Sr.,2015-16,DET,Guard/Wing,Guard/Wing,26.0,19.7,7.0,3.5,0.531,0.182,46.66869485853361,46.67123009836731,34.72771524186188,58.138119866139334,64.20748402798905,43.00273805902039,46.55207382618395,39.675235777304536,Guard/Wing
Marcus Smart,2015-16,BOS,Guard/Wing,Guard/Wing,22.0,15.7,7.2,5.2,0.463,0.168,19.607544873745056,24.88337896765034,57.56769090355947,58.138119866139334,84.51475509583206,5.14907210222087,17.90132846567285,45.1057195010648,Guard/Wing
Marcus Thornton,2015-16,WAS,Guard/Wing,Guard/Wing,29.0,25.0,6.3,3.6,0.511,0.235,78.09552783693337,53.861170266707234,43.672041375114084,50.45634317006389,64.20748402798905,26.680864009735323,58.44488388601561,62.188165500456336,Guard/Wing
Mario Chalmers,2015-16,MIA,Guard/Wing,Guard/Wing,30.0,22.7,5.7,8.3,0.561,0.214,66.4435655613021,44.56951627623973,83.8606632187405,37.72436872528141,78.68116823851537,68.69485853361728,53.32623466179901,76.2663522969273,Guard/Wing
Mario Hezonja,2015-16,ORL,Guard/Wing,Guard/Wing,21.0,16.5,6.1,3.8,0.541,0.166,24.224216610891393,52.261433931649925,38.24916337085488,45.208396714329176,72.535746881655,52.4186188013386,34.16235675894939,34.61362944934591,Guard/Wing
Markel Brown,2015-16,BKN,Guard/Wing,Guard/Wing,24.0,18.2,6.1,4.6,0.5,0.183,35.37420139945239,31.748808437278168,50.70733191359903,47.18588378460603,10.343778521448128,19.37937328871311,31.431903458067136,48.15181016124126,Guard/Wing
